codigo_produto,codigo_barras,descricao,quantidade_estoque,ncm,categoria_codigo
ie56,7898351761595,KIT DE INJECAO ELETRONICA NACIONAL GM MULTIPONTO KADETT IPANEMA 20 VECTRA,39,84099190,F
ie24,7898351761274,KIT DE INJECAO ELETRONICA NACIONAL GM MULTIPONTO VECTRA 8V GLS 20 1994 199,34,84099190,F
PKIE09,7898351764282,KIT DE INJECAO ELETRONICA NACIONAL LINHA VW 16 18 CFI,16,84099190,F
IE184,7898351763421,KIT DE INJECAO ELETRONICA NACIONAL VW FOX NOV-03+ / GOL JUN-02+ / GOL POWER,50,84099190,F
ie203,7898351763605,KIT DE INJECAO ELETRONICA NACIONAL VW KOMBI 14 2005 EM DIANTE,58,84099190,F
ie09,7898351761120,KIT DE INJECAO ELETRONICA NACIONAL VW MONOPONTO GOL PARATI SAVEIRO CLI 16,31,84099190,F
ie03,7898351761069,KIT DE INJECAO ELETRONICA NACIONAL VW MONOPONTO SANTANA QUANTUM POINTER LO,36,84099190,F
ie16,7898351761199,KIT DE INJECAO ELETRONICA NACIONAL VW MULTIPONTO AP 16 18 20 MI M M 1AVB,34,84099190,F
ie13,7898351761168,KIT DE INJECAO ELETRONICA NACIONAL VW MULTIPONTO GOL GTI BOSCH LE-JETRONIC,36,84099190,F
ie51,7898351761540,KIT DE INJECAO ELETRONICA NACIONAL VW MULTIPONTO KOMBI A AR BOSCH MOTRONIC,32,84099190,F
ie49,7898351761526,KIT DE INJECAO ELETRONICA NACIONAL VW MULTIPONTO PARATI GOL 10 16V AT 199,48,84099190,F
IE1301,7898084413013,PONTA INFERIOR DO BICO MULTI POINT COM ANEIS SISTEMA BOSCH,23,84099190,F
IE1303,7898084413037,PONTA INFERIOR DO BICO PONTA INFERIOR DE BICO INJETOR (SISTEMA,15,84099190,F
030091,7898307490432,POSICIONADOR DO AR CONDICIONADO GOL VOYAGE PARATI SAVEIRO 16 CARB BLFA,72,84099190,F
02069,7898307490340,POSICIONADOR PNEUMATICO DO 2o CORPO SANTANA PASSAT VOYAGE GOL GT QUANTUM GOL,69,84099190,F
030082,7898307490357,POSICIONADOR PNEUMATICO DO 2o CORPO SANTANA QUANTUM 20 CARB 3E GAS/ALC NOV/,47,84099190,F
02040,7898307490258,POSICIONADOR PNEUMATICO ESCORT/BELINA/DEL REY/PAMPA/VERONA 18 /,48,84099190,F
403181,7898307490739,POSICIONADOR PNEUMATICO FIAT UNO 13 PREMIO FIORINO ALC/GAS 89.,37,84099190,F
020007,7898307490265,POSICIONADOR PNEUMATICO MONZA KADETT,48,84099190,F
556,7898181981750,SEPARADOR DE VAPOR DESBOLHADOR BROSOL 130 080/111/140 - SEPARADOR DE,16,84099190,F
2056,7898938363051,SEPARADOR DE VAPOR DESBOLHADOR SEPARADOR DE VAPOR - DESBORBULHADOR (FIA,13,84099190,F
2055,7898938363044,SEPARADOR DE VAPOR DESBOLHADOR SEPARADOR DE VAPOR DESBORBULHADOR (FORD,13,84099190,F
78150,7898280111225,BOMBA DE COMBUSTIVEL (MECANICA) ELBA/PREMIO/PICK-UP LX 1600-GAS/ALC 1,197,84133010,F
71413,7895652714138,BOMBA DE COMBUSTIVEL (MECANICA) FUSCA 79+86 / BRASILIA 80+93 / GOL 80+86,85,84133010,F
DPL0101,7898930478319,BOMBA DE COMBUSTIVEL INJECAO ELETRONICA IPANEMA KADETT MONZA S10 EFI GASOLINA 9,168,84133010,F
252002,7898098920569,BOMBA D AGUA CELTA 10 MPFI 8V 01 +/ CORSA 10/14/1,100,84133090,F
204000,7898098920224,BOMBA D AGUA CORCEL/BELINA L GL/GOL C/MOTOR AE / CHT,109,84133090,F
252008,7898098929876,BOMBA D AGUA CORSA SEDAN HATCH 18 8V 01/02.SPIN 1,106,84133090,F
354000,7898098920613,BOMBA D AGUA FIAT 147 L GL GLS/UNO TODOS 85.PREMIO,92,84133090,F
252001,,BOMBA D AGUA MONZA TODOS 82+86 / MONZA/KADETT/IPANEMA,77,84133090,F
354003,7898098922853,BOMBA D AGUA PALIO 10 ED EDX EL 96/98,109,84133090,F
252007,7898098924857,BOMBA D AGUA VECTRA/ASTRA 16V NUBIRA,114,84133090,F
T030031,7898935147296,FLANGE DA BOMBA DE COMBUSTIVEL FORD FIESTA 2002 A 2014 / ECOSPORT 2002,39,84139190,F
T030051,7898935147241,TAMPA DA BOMBA DE COMBUSTIVEL CORSA - ANO 1994+02/1999 (MANGUEIRA COM,95,84139190,F
IE20180,7898084411804,BORRACHA DO BOCAL CARBURADOR BORRACHA DO BOCAL 460 CHT INFERIOR,7,84212990,F
IE1004,7898084410043,ELEMENTRO FILTRANTE (CHAPEU DE BRUXA) ELEMENTO FILTRANTE PARA ENTRADA DE COMBU,5,84212990,F
IE1019,7898084410197,ELEMENTRO FILTRANTE CHAPEU DE BRUXA SOLEX - MODELO BLFA PARA BOMBA DE COMBUS,5,84212990,F
IE1825,7898084418254,FILTRO BICO EXTERNO 4 BICOS ESCORT 97 + MOTOR ZETEC-E 18L 16V /MODE,39,84212990,F
BA2000,7898508733024,FILTRO DE COMBUSTIVEL CARBURADO UNIVERSAL ALCOOL GRANDE,10,84212990,F
BA2000CAIXA,7898950328021,FILTRO DE COMBUSTIVEL CARBURADO UNIVERSAL ALCOOL GRANDE,8,84212990,F
BG4000,7898508733185,FILTRO DE COMBUSTIVEL CARBURADO UNIVERSAL GASOLINA PEQUENO,8,84212990,F
IE1801,7898084418018,FILTRO DO BICO EXTERNO 1 BICO CJ DE FILTROS P/BICO INJETOR C/ ANEI SP,10,84212990,F
IE1002,7898084410029,FILTRO DO BICO EXTERNO 1 BICO CONJUNTO DE FILTROS PARA O BICO INJETO I,18,84212990,F
IE1001,7898084410012,FILTRO DO BICO EXTERNO 1 BICO CONJUNTO DE FILTROS PARA O BICO INJETOR,18,84212990,F
IE1129,7898084411293,FILTRO DO BICO EXTERNO 1 BICO FIAT TIPO 16 94+ MONOTRIC MA17 RENAULT,16,84212990,F
IE1029,7898084410296,FILTRO DO BICO EXTERNO 1 BICO FIAT TIPO 16 IE (IMP) 94 RENAULT R19 1,23,84212990,F
PK1001,7898181984331,FILTRO DO BICO EXTERNO 1 BICO MARELLI,12,84212990,F
PK1002,7898351763704,FILTRO DO BICO EXTERNO 1 BICO ROCHESTER,12,84212990,F
2307,7898938363907,FILTRO DO BICO INTERNO 4 BICOS CORSA MERIVA MONTANA 14 18 FLEX CELTA,20,84212990,F
IE6027,7898084416021,FILTRO DO BICO INTERNO 4 BICOS FLEX BICO INJETOR MODELO MULTI POINT MAG,15,84212990,F
IE1847,7898084418476,FILTRO DO BICO INTERNO 4 BICOS HONDA CIVIC (COM VEDACOES INFERIORES),34,84212990,F
1301DS,7898382481943,PRE FILTRO DA BOMBA DE COMBUSTIVEL ASTRA 18 MPFI 10/98 + 09/01 CORSA 10 E,10,84212990,F
1320DS,7898382481592,PRE FILTRO DA BOMBA DE COMBUSTIVEL ASTRA 20 MPFI FLEXPOWER 04/04 + CORSA,28,84212990,F
1317DS,7898382481530,PRE FILTRO DA BOMBA DE COMBUSTIVEL BLAZER 99 + 02/07 CORSA 10 MPFI 16V 04,32,84212990,F
IE1016,,PRE FILTRO DA BOMBA DE COMBUSTIVEL CORSA / PICK-UP / SEDAN 10 / 13 / 14,23,84212990,F
1310DS,7898382482032,PRE FILTRO DA BOMBA DE COMBUSTIVEL FIAT TODOS C/ BOMBA MARWAL 92/97 ESCORT,15,84212990,F
1312DS,7898382482223,PRE FILTRO DA BOMBA DE COMBUSTIVEL KADETT 92 + 99 MONZA 90 +,32,84212990,F
IE1815,7898084418155,PRE FILTRO DA BOMBA DE COMBUSTIVEL LOGUS / POINTER / GOL / PARATO / ESCORT,13,84212990,F
IE1018,7898084410180,PRE FILTRO DA BOMBA DE COMBUSTIVEL MONZA 90/ TODOS - KADETT 92+ TODOS / OM,21,84212990,F
1302DS,7898382481950,PRE FILTRO DA BOMBA DE COMBUSTIVEL PALIO 10 MPI 16V 08/00 + 06/02 PAMPA 1,31,84212990,F
1402DS,7898382482063,REGULADOR DE PRESSAO (DIAFRAGMA) BLAZER/S-10/CORSA GL 14/CORSA WIND 10/,44,84811000,F
1405DS,7898382483015,REGULADOR DE PRESSAO (DIAFRAGMA) GOL 1000/PARATI/LOGUS GOL 16 18/SANTAN,53,84811000,F
IE47405,7898407220410,REGULADOR DE PRESSAO (DIAFRAGMA) GOL 1000/PARATI/LOGUS GOL 16 18/SANTAN,18,84811000,F
IE47406,7898407220427,REGULADOR DE PRESSAO (DIAFRAGMA) MONZA/KADETT/IPANEMA 18 E 20/CORSA WIN,39,84811000,F
IE47414,7898407220717,REGULADOR DE PRESSAO (DIAFRAGMA) TIPO 16 IE/SIENA 16 8V/GOLF 18GL/CORD,21,84811000,F
1152DS,7898382480687,REGULADOR DE PRESSAO ALFA ROMEO ASIA AUDI CADILLAC CITROEN FI,77,84811000,F
1153DS,7898382480694,REGULADOR DE PRESSAO ASTRA 18 MPFI 10/98.09/01/ASTRA 18 M,45,84811000,F
LP47418,7898407220816,TAMPA DO REGULADOR DE PRESSAO MONZA/KADET/IPANEMA 18 20/CORSA WIND 1,29,84811000,F
1012DS,7898382480014,VALVULA AGULHA P/ CARBURADOR (ESTILETE) 112122 F 151 GOL SEDAN BRASILIA KOMBI MO,28,84813000,F
1056DS,7898382481844,VALVULA AGULHA P/ CARBURADOR (ESTILETE) 114123 FURO 121 BRASILIA 1600 VARIANT,21,84813000,F
1033DS,7898382480205,VALVULA AGULHA P/ CARBURADOR (ESTILETE) 130113 FURO 221 MM 48811302 MONZA 18,29,84813000,F
1065VITON,7898382480243,VALVULA AGULHA P/ CARBURADOR (ESTILETE) 175100 FURO 25 KADETT MONZA GOL GT SANT,28,84813000,F
1066VITON,7898382480274,VALVULA AGULHA P/ CARBURADOR (ESTILETE) 175125 FURO 25 ESCORT VERONA CARAVAN KA,29,84813000,F
1034DS,7898382480045,VALVULA AGULHA P/ CARBURADOR (ESTILETE) 40104 FURO 176 CHEVETTE MARAJO,28,84813000,F
1050DS,7898382480557,VALVULA AGULHA P/ CARBURADOR (ESTILETE) 463120 FURO 200 BELINA CORCEL CHEVETTE,21,84813000,F
1045VITON,7898382480502,VALVULA AGULHA P/ CARBURADOR (ESTILETE) 472222 FURO 220 GOL PARATI,23,84813000,F
1052VITON,7898382480458,VALVULA AGULHA P/ CARBURADOR (ESTILETE) 488320 FURO 200 ELBA FIAT PREMIO UNO ESC,24,84813000,F
1051VITON,7898382480465,VALVULA AGULHA P/ CARBURADOR (ESTILETE) 488322 FURO 225 FIAT UNO BELINA ESCORT,24,84813000,F
1057DS,7898382481752,VALVULA AGULHA P/ CARBURADOR (ESTILETE) BELINA/CORCEL/DELREY/MAVERICK/CHEVETTE/C,21,84813000,F
1067VITON,7898382480533,VALVULA AGULHA P/ CARBURADOR (ESTILETE) CARAVAN/OPALA 4/6CIL ALCOOL 80 + 81/ CAR,28,84813000,F
1061DS,7898382481394,VALVULA AGULHA P/ CARBURADOR (ESTILETE) CARAVAN/OPALA 4CIL 88+89 / BRASILIA 1600,26,84813000,F
1046VITON,7898382480519,VALVULA AGULHA P/ CARBURADOR (ESTILETE) CHEVETTE 14/16 GASOLINA 80 + / GOL/PAR,23,84813000,F
1017DS,7898382480359,VALVULA AGULHA P/ CARBURADOR (ESTILETE) ESCORT 16 CHT GASOLINA 12/89 + / GOL 1,23,84813000,F
1053DS,7898382480434,VALVULA AGULHA P/ CARBURADOR (ESTILETE) FIAT 1050 147 - GASOLINA 77 + 03/83 / FI,24,84813000,F
1063DS,7898382480120,VALVULA AGULHA P/ CARBURADOR (ESTILETE) FIAT 147 1300 TODOS 79 + / PASSAT/VOYAGE,26,84813000,F
1068DS,7898382480298,VALVULA AGULHA P/ CARBURADOR (ESTILETE) KOMBI 1600 ALCOOL 01/91 + / KOMBI 1600,29,84813000,F
1060DS,7898382480090,VALVULA AGULHA P/ CARBURADOR (ESTILETE) MONZA 16-18 ALCOOL 84+85 / MONZA 18 A,24,84813000,F
1054DS,7898382481356,VALVULA AGULHA P/ CARBURADOR (ESTILETE) PASSAT 1500 ALCOOL 79+82 / VOYAGE 1500 A,16,84813000,F
1058DS,7898382481837,VALVULA DE AGULHA CARBURADOR ESTILETE 54109 FURO 222 CARAVAN OPALA PICK-UP VER,12,84813000,F
1042DS,7898382480328,VALVULA DE AGULHA CARBURADOR ESTILETE AERO WILLYS/JEEP/PERUA/PICK-UP 6 CIL / C,12,84813000,F
1049VITON,7898382480526,VALVULA DE AGULHA CARBURADOR ESTILETE BELINA/CORCEL II/DEL REY ALCOOL AR COND,12,84813000,F
1018DS,7898382480380,VALVULA DE AGULHA CARBURADOR ESTILETE FIAT 1300 147 - GASOLINA 89 + / PREMIO/U,12,84813000,F
147ANTI,7898307491866,ANTI-CHAMA DE METAL (IE87160) ANTI CHAMA 147 / FIAT MILLE -,10,84814000,F
IE87075,7898307490180,TAMPA DO OLEO (ANTI-CHAMA ACOPLADA) KA / FIESTA (TODOS OS MODELOS),34,84814000,F
7002,7898615200020,VALVULA ANTI-CHAMA FIAT - PALIO / SIENA / STRADA,7,84814000,F
IE87079,7898307490081,VALVULA ANTI-CHAMA FIAT - PALIO / SIENA / STRADA,18,84814000,F
IE87080,7898307490074,VALVULA ANTI-CHAMA VW - KOMBI - FORD F100 -GM D-20 MWM,15,84814000,F
IE87073,7898307490227,VALVULA ANTI-CHAMA VW / FORD MOTOR AP 18 E 20 MOTOR MWM S,20,84814000,F
VT24092,7893989003628,VALVULA TERMOSTATICA COMPLETA GM MONZA / KADETT / IPANEMA 18 / 20 E,90,84818021,F
3004,7898914660259,SOLENOIDE (INTERRUPTOR MAGNETICO) UNO-R PREMIO ELBA C/AR COND FIAT UNO-R,93,84818092,F
2002DS,7898382480199,VALVULA DE DUAS VIAS DOBLO/FIORINO/IDEA FLEX/PALIO/SIENA/ STR,69,84818092,F
120022,,VALVULA DE DUAS VIAS PALIO/SIENA/FIORINO/UNO MILLE FIRE/DOBLO,40,84818092,F
2004DS,,VALVULA DE TRES VIAS PAMPA G/A 92+93/ROYALE 92+94/VERSAILLES,39,84818092,F
at3080,7898156850722,KIT DE DISTRIBUICAO PARA MOTOR FORD CHT/VW AE TODOS,207,84834090,F
DYV610,7898410238709,TENSIONADOR DA CORREIA DENTADA KA 10 8V ENDURA C/ACD 97/99 FIESTA COUR,71,84835010,F
R4616,7898908640199,ESTICADOR DA CORREIA DENTADA MEGANE 20 16V (F4R) 01/05 SCENIC 20 16,194,84835090,F
R4420C,7898908639759,ESTICADOR DA CORREIA DENTADA UNO 15 91.UNO FIORINO 10 93.PALIO,61,84835090,F
R4145,7898908639148,GUIA DA CORREIA DENTADA GOL PARATI 10 16V AT 10 16V AT TURBO 9,85,84835090,F
R4455,7898908639964,GUIA DA CORREIA DENTADA PALIO / SIENA / WEEKEND / STRADA 16 16V,132,84835090,F
R4229,,POLIA DA CORREIA DE ACESSORIOS ESCORT 18 16V ZETEC 96/02 CELTA CORSA 1,40,84835090,F
R4117,7898908639094,POLIA DA CORREIA DE ACESSORIOS GOL PARATI SAVEIRO 10 93/96 BLAZER S10,84,84835090,F
R4446,7898908639889,POLIA DA CORREIA DE ACESSORIOS MAREA STILO 20 24 20V 98.ESTRIADA,138,84835090,F
R4415,7898908639704,POLIA DA CORREIA DENTADA UNO MILLE 10 8V 91/93 UNO FIORINO PREMI,50,84835090,F
DYV700,7898410238372,POLIA DA CORREIA DENTADA VOLARE 28 TURBO DIES 4CILS MWM SPRINT.,50,84835090,F
R4119,7898908639117,POLIA DA DIRECAO HIDRAULICA GOL PARATI SANTANA 16 18 20 8V S/ACD,188,84835090,F
R4453,7898908639957,POLIA DA DIRECAO HIDRAULICA UNO 10 8V 99.13 8V 01.FIORINO 15,72,84835090,F
R4442,7898908639841,POLIA DO ALTERNADOR BRAVA PALIO SIENA 16 16V 98+ / TIPO 16,72,84835090,F
R4445,7898908639872,POLIA DO ALTERNADOR DOBLO FIORINO IDEA PALIO PUNTO SIENA STR,53,84835090,F
R4316,7898908640533,POLIA DO ALTERNADOR GM CORSA / MONTANA 18 8V 2002. / MERI,66,84835090,F
R4116,,POLIA DO ALTERNADOR GOLF 18/20 98+/BORA/NEW BEATLE/POLO 2,47,84835090,F
R4444,7898908639865,POLIA DO ALTERNADOR PALIO / SIENA / STRADA 10/15 8V S/ACD,76,84835090,F
R4102,7898908640601,POLIA DO ALTERNADOR POLO/GOLF/FOX 02 + C/AR E DH / KA 10 8V,58,84835090,F
R4114,7898908639063,POLIA FALSA DA CORREIA GOLF POLO GOL PARATI 16 8V EA 111 10,42,84835090,F
R4303,7898908639421,TENSIONADOR DA CORREIA DE ACESSORIOS MONZA KADETT IPANEMA 20 8V C/DH C/ACD 9,101,84835090,F
R4468,7898908640335,TENSIONADOR DA CORREIA DENTADA 147 1050 1300 ELBA FIORINO UNO 13 E,108,84835090,F
R4703,7898908640984,TENSIONADOR DA CORREIA DENTADA CIVIC 15 16V (MOTOR No D15B2) ./NOV 9,146,84835090,F
R4310,7898908639476,TENSIONADOR DA CORREIA DENTADA CORSA CELTA 10 14 8V TODOS C/MOTOR VHC,95,84835090,F
DYT232,7898410239515,TENSIONADOR DA CORREIA DENTADA FIAT 147 / PANORAMA / SPAZIO / OGGI / EU,64,84835090,F
R4155,7898908639193,TENSIONADOR DA CORREIA DENTADA GOL PARATI 10 16V AT 10 16V AT TURBO 9,119,84835090,F
R4150,7898908639162,TENSIONADOR DA CORREIA DENTADA GOL PARATI 10 8V AT 1996 ATE 2002,111,84835090,F
R4300,7898908639414,TENSIONADOR DA CORREIA DENTADA KADETT IPANEMA 18 20 8V 89/95 MONZA M,117,84835090,F
R4305,7898908639438,TENSIONADOR DA CORREIA DENTADA KADETT IPANEMA MONZA 20 8V 96/98 ASTRA,101,84835090,F
R4425,7898908639803,TENSIONADOR DA CORREIA DENTADA PALIO SIENA WEEKEND STRADA 16 16V 96/03,122,84835090,F
R4460,7898908640014,TENSIONADOR DA CORREIA DENTADA PALIO/SIENA/STRADA 10 8V FIRE 14 8V FI,122,84835090,F
BQ105,7898508733628,BAQUELITE BAQUELITE BOMBA VW 16 - 5PCS,13,84842000,F
BQ104,7898508733239,BAQUELITE BAQUELITE BOMBA VW 18 - 5PCS,13,84842000,F
BQ604,,BAQUELITE BAQUELITE VW DUPLO,8,84842000,F
531,7898508734403,BAQUELITE FIAT UNO (FLANGE BAQUELITE - BANDEJA),90,84842000,F
504,7898210975040,FLANGE ISOLANTE CARBURADOR 2E 3E GM FORD/VW,10,84842000,F
510B,7898210975132,FLANGE ISOLANTE CARBURADOR FORD CHT VW AE PARTE INFERIOR,23,84842000,F
510A,7898210975125,FLANGE ISOLANTE CARBURADOR FORD CHT VW AE PARTE SUPERIOR,29,84842000,F
506,7898210975064,FLANGE ISOLANTE CARBURADOR WEBER 450 VW-PARATI/VOYAGE/ P,21,84842000,F
507,7898210975071,FLANGE ISOLANTE FLANGE DO CARBURADOR TLDZ,28,84842000,F
BFI1507,7899092139384,JUNTA DO COLETOR DE ADMISSAO TEMPRA 20 8V,8,84842000,F
1608DS,7898382482988,ATUADOR DE MARCHA LENTA (MOTOR DE PASSO) CORSA 10 EFI 94 + 96 CORSA 16 EFI 94,87,85011019,F
1601DS,7898382481547,ATUADOR DE MARCHA LENTA (MOTOR DE PASSO) GOL/PARATI 16 MPI TOTAL FLEX 02 +/ GOL,76,85011019,F
1604DS,7898382482278,ATUADOR DE MARCHA LENTA (MOTOR DE PASSO) PALIO/STRADA 18 ADVENTURE - HIFLEX MP,77,85011019,F
1602DS,7898382481561,ATUADOR DE MARCHA LENTA (MOTOR DE PASSO) TEMPRA 20 16V MPI - GASOLINA 95 + 96 E,77,85011019,F
1612DS,7898382482841,ATUADOR DE MARCHA LENTA IAC MOTOR PASSO PALIO 10 96/98 PALIO WEEKEND 10 GAS 97,53,85011019,F
IE87128,7898307491521,BOBINAS IMPULSORAS MONZA E KADET COM CARBURADOR,61,85045000,F
IE87130,7898307491545,BOBINA IMPLUSORA GOL/PARATI/SAVEIRO/VOYAGE/LOGUS E SANTAN,108,85045090,F
IE87129,7898307491538,BOBINA IMPULSORA FIAT TODOS - FORD TODOS- GM TODOS MENOS,104,85045090,F
IE87083,7898307490098,BOBINA IMPULSORA MONZA/KADETT/IPANEMA DE 91+96,76,85045090,F
MB928077,7895706000118,BOBINA DE IGNICAO GOL / PARATI / PASSAT / POINTER / SANTAN,176,85113020,F
DPL2505,7898493641014,BOBINA DE IGNICAO GOL GII/GIII 10 MI 8/16V 96+05/ GOL GII,224,85113020,F
MB928067,7895706000071,BOBINA DE OLEO VOLKSWAGEN FORD GM (VERMELHA),141,85113020,F
5030,,BOBINAS IMPULSORAS TODOS EXCETO MONZA E KADET E / LINHA VW,66,85119000,F
R7262MTE,7893989015782,SENSOR DA POSICAO DE BORBOLETA (TPS) BRAVA 16/18 16V MPI 00+01 / PALIO 16,100,85334091,F
1902DS,7898382489260,SENSOR DA POSICAO DE BORBOLETA (TPS) GOL / PARATI / POLO / SANTANA 16 / 18,100,85334091,F
1901DS,7898382489253,SENSOR DA POSICAO DE BORBOLETA (TPS) UNO / PREMIO / ELBA / PALIO - ESCORT / P,103,85334091,F
316020,7897126870166,FUSIVEL USO GERAL TIPO LAMINA (UNIVERSAL) - 20A,2,85361000,F
IE42692,7898331578274,TERMO INTERRUPTOR DO RADIADOR (CEBOLAO) BRAVA BRAVO 14 16 18 19 20 95.TIP,72,85364100,F
IE40592,7898331578090,TERMO INTERRUPTOR DO RADIADOR (CEBOLAO) CORCEL BELINA 14 16 GAS VERSAILLES 2P4,36,85364100,F
IE40575,7898331578014,TERMO INTERRUPTOR DO RADIADOR (CEBOLAO) UNO 15R 89 GOL PARATI SAVEIRO 16 93.,36,85364100,F
IE48590,,TERMO INTERRUPTOR DO RADIADOR CEBOLAO CORDOBA 14/16/18/20 93+99/CORDOBA 1,180,85364100,F
R7322MTE,7893989037319,SENSOR DE VELOCIDADE GOL 10 8V FLEX 05+ / 10 AT 16V 02+06 /,63,85432000,F
5162,7898188502569,SENSOR DE VELOCIDADE GOL PARATI 1994 EM DIANTE SANTANA 1991,45,85432000,F
5105,7898188502422,SENSOR DE VELOCIDADE KADETT IPANEMA 18 20 MEC 1989 ATE 199,95,85432000,F
5103,7898188502385,SENSOR DE VELOCIDADE MONZA 18 20 1989 ATE 1996 KADETT IPANE,100,85432000,F
DYFO25,7898410235173,CABO DE VELA APOLLO/ESCORT/PAMPA 18 8V AP 92,103,85443000,F
DYFO02,7898410235081,CABO DE VELA COURIER/ESCORT/FIESTA/KA 10 16 8V ZETE,127,85443000,F
DYGM65,7898410235326,CABO DE VELA IPANEMA/KADETT/MONZA 18 20 EFI 92.,124,85443000,F
DYFI54,7898410235012,CABO DE VELA PALIO/WEEKEND/STRADA/SIENA/FIORINO 10 8,100,85443000,F
DYVW02,7898410235845,CABO DE VELA PARATI PASSAT SANTANA QUANTUM SAVEIRO VO,98,85443000,F
DYVW24,7898410236156,CABO DE VELA PARATI/GOL 10 MI 16V AT 97/JUN 01,138,85443000,F
DYPG02,,CABO DE VELA PEUGEOT 306 XSI / CABRIO 20 (XU10J2) 94,82,85443000,F
FO25,7898377621323,CABOS DE IGNICAO (VELAS) APOLO/ESCORT/PAMPA 18 8V AP 92,53,85443000,F
DYFO29,7898410235227,CABOS DE IGNICAO (VELAS) BELINA/CORCEL/DEL REY/PAMPA 13 14 16,48,85443000,F
DYGM66,,CABOS DE IGNICAO (VELAS) CORSA 10 14 16 8V EFI 94.,92,85443000,F
GM66,,CABOS DE IGNICAO (VELAS) CORSA 10 14 16 8V EFI 94.,63,85443000,F
20G73P,7898578620163,CABOS DE IGNICAO (VELAS) CORSA CELTA 10 8V (VHC) CORSA 10 16 8,52,85443000,F
40F02P,,CABOS DE IGNICAO (VELAS) COURIER/ESCORT/FIESTA/KA 10 16 8V ZET,63,85443000,F
FI46,,CABOS DE IGNICAO (VELAS) ELBA/FIORINO/PREMIO/UNO 15IE 8V 92.1,47,85443000,F
DYVW04,7898410235883,CABOS DE IGNICAO (VELAS) ESCORT 10 16 (AE) 93.LOGUS 16 8V A,76,85443000,F
10V12P,,CABOS DE IGNICAO (VELAS) FUSCA/BRASILIA/KOMBI 13 15 16 8V TOD,42,85443000,F
VW12,,CABOS DE IGNICAO (VELAS) FUSCA/BRASILIA/KOMBI 13 15 16 8V TOD,37,85443000,F
10V17P,7898578620040,CABOS DE IGNICAO (VELAS) GOL 10 MI 8V AT 1997 EM DIANTE,71,85443000,F
VW17,,CABOS DE IGNICAO (VELAS) GOL 10 MI 8V AT 97.,63,85443000,F
DYVW22,7898410236118,CABOS DE IGNICAO (VELAS) GOL/SAVEIRO 13 / 16 (REFR AR) ROSCA L,47,85443000,F
DYVW26,,CABOS DE IGNICAO (VELAS) GOLF 20 GLX/GTI (ABA) JAN 94+98,100,85443000,F
GM01,7898377622399,CABOS DE IGNICAO (VELAS) MONZA / KADETT / IPANEMA EFI 92.94,64,85443000,F
30T09P,,CABOS DE IGNICAO (VELAS) PALIO/WEEKEND/STRADA/SIENA 10 8V (FIRE/,55,85443000,F
30T06P,,CABOS DE IGNICAO (VELAS) PALIO/WEEKEND/STRADA/SIENA/UNO 10 8V FI,53,85443000,F
10V24P,,CABOS DE IGNICAO (VELAS) PARATI/GOL 10 MI 16V MOTOR AT JUN/1997,80,85443000,F
VW09,,CABOS DE IGNICAO (VELAS) PARATI/GOL 16I / 18I AP 95/96,74,85443000,F
10V02P,,CABOS DE IGNICAO (VELAS) PARATI/PASSAT/VAR/SANT/QUANT/SAV/VOY/GOL,63,85443000,F
DYVW18,7898410236071,CABOS DE IGNICAO (VELAS) PARATI/SAVEIRO/GOL 16 18 20 MI (AP) 9,92,85443000,F
VW18,7898377621248,CABOS DE IGNICAO (VELAS) PARATI/SAVEIRO/GOL 16 18 20 MI (AP) 9,68,85443000,F
10V03P,,CABOS DE IGNICAO (VELAS) PARATI/SAVEIRO/VOYAGE/GOL 16 8V AE 92/9,64,85443000,F
DYFO28,,CABOS DE IGNICAO (VELAS) PARATI/SAVEIRO/VOYAGE/GOL 16 8V AE ATE,66,85443000,F
FI58,7898377621859,CABOS DE IGNICAO (VELAS) TIPO 16 8V / IE TODOS,45,85443000,F
M051,7898407220779,TAMPA DA VALVULA DE MAXIMA LP-204116/077 - CARBURADOR BLFA,8,87082919,F
6000,7898914660761,TAMPA DO RESERVATORIO DE FREIO TAMPA RESERVATORIO DE FREIO VERDE,52,87083011,F
N239,7892679060842,PASTILHA DE FREIO CORSA 10 14 16 1996 ATE 2000 CORSA 1,69,87083019,F
ECO1044,7899198910443,PASTILHAS DE FREIO FORD - GALAXY / ROYALE / VERSAILLES 94 +,39,87083019,F
ECO1007,7899198910078,PASTILHAS DE FREIO GM - ASTRA 16 17 TD 18 20 SW 98+,80,87083019,F
ECO1016,7899198910160,PASTILHAS DE FREIO GM - CORSA (NOVO) 10 18 02 + GM - COR,44,87083019,F
ECO1509,7890429229372,PASTILHAS DE FREIO GOL GV 16 11 + - SAVEIRO GV 16 11 + -,56,87083019,F
ECO1520,7890429230118,PASTILHAS DE FREIO NEW FIESTA 12 + - NEW KA 13 + - DIANTE,63,87083019,F
R7120MTE,7893989002546,SENSOR MAP PRESSAO BLAZER BR 22 96.EFI CORSA IPANEMA 1,183,87089990,F
TP35,,TAMPAS DA BOMBA DE COMBUSTIVEL ECOSPORT 20 16V TODAS 2004..FIESTA SU,34,87089990,F
IE844,7898331572975,PLUG ELETRONICO FIORINO/PALIO FIRE 13 8V FIRE MPI 04+/I,77,90259010,F
